Name,Rating,Rating Count,Address,Verified
"Jai Bherunath Traders in Kharghar Sector 11, Mumbai",4.4,15,"Shop No 05, Premises Residency, Plot No 71, Gharkul Road, Kharghar Sector 11, Navi Mumbai - 410210, Near HP Petrol Pump",Verified
"Spd Electrician in Thane West, Mumbai",4.7,13,"Room No.13 Shree Ganesh Society, Louis Wadi Pipe Line,Sainath Nagar, Thane West, Thane - 400604",Not Verified
"Sushil Saroj Electrician in Mahim, Mumbai",4.8,2,"Room No 1320,Floor No 13,Ratnamahal Tower, Matunga Labour Camp, Mahim, Mumbai - 400016, Near By Mahim Station",Not Verified
"Asraf Electrical Works in Andheri East, Mumbai",4.1,13,"04, Maafkhan Nagar, Marol Naka,, Andheri East, Mumbai - 400059, Near Municipal School,  Fire Bridget",Not Verified
"Kashmira Sanitary Electrical and Hardware Store in Sion Koliwada, Mumbai",5.0,1,"Shop No.15 Swami Vivekanand Chs, M A Road, Sion Koliwada, Mumbai - 400022, Near Mangal Jewellers",Verified
"Lovkik Enterprises in Nerul, Mumbai",4.3,7,"Shop No 02, Mini Market, Plot No-15, Palm Beach Road, Sector 48, Nerul, Navi Mumbai - 400706, Near Navratna Hotel",Not Verified
"Easy Care Services in Badlapur, Mumbai",4.3,11,"Shop No-2, New Arti Society, Rameshwadi, Badlapur Gaon Road, Badlapur, Thane - 421503, Near Royal Hall",Not Verified
"Shastri Brothers Electrical & Engineering in Chembur Colony-Chembur East, Mumbai",4.1,42,"1/ 22, B Wing, Parivartan Chs, Road No 16, Chembur Colony-Chembur East, Mumbai - 400074, Vashi Naka, Kukreja Compound",Verified
"Matoshree Construction in Kalamboli, Mumbai",5.0,1,"Shop No.6 Plot No.23, Infinity Height, Kalamboli, Navi Mumbai - 410218, Near Dmart",Not Verified
"Adi Sakhti Painting Contractor in Nerul, Mumbai",3.4,7,"Room No 193, Sector No 23, Nerul, Navi Mumbai - 400706, Near Balram Patil School",Not Verified
"Shree Krishna Interiors in Borivali East, Mumbai",2.3,2,"Room No-8, Hanuman Takdi,, Kajupada, Borivali East, Mumbai - 400066, Near Jivdani Building",Not Verified
"Lovkik Enterprises in Nerul, Mumbai",4.3,7,"Shop No 02, Mini Market, Plot No-15, Palm Beach Road, Sector 48, Nerul, Navi Mumbai - 400706, Near Navratna Hotel",Not Verified
"K.G Electrical & Plumbing Works in Goregaon East, Mumbai",5.0,18,"Shop No 5, Lalani Granduor Bldg, Film City Road, Goregaon East, Mumbai - 400065, Valentine Tower, Near Riddhi Garden",Not Verified
"Shastri Brothers Electrical & Engineering in Chembur Colony-Chembur East, Mumbai",4.1,42,"1/ 22, B Wing, Parivartan Chs, Road No 16, Chembur Colony-Chembur East, Mumbai - 400074, Vashi Naka, Kukreja Compound",Verified
"H K GROUP ELECTRICAL & PLUMBING CONTRACTOR in Vile Parle West, Mumbai",4.4,14,"Shop No 5, N S Road No 5, Vile Parle West, Mumbai - 400056, Millinium Club",Verified
"Kashmira Sanitary Electrical and Hardware Store in Sion Koliwada, Mumbai",5.0,1,"Shop No.15 Swami Vivekanand Chs, M A Road, Sion Koliwada, Mumbai - 400022, Near Mangal Jewellers",Verified
"Shivam Electrics in Nalasopara East, Mumbai",4.5,4,"Shop No-4 ,Ram Rahim Nagar, 90th Feet Road, Nalasopara East, Palghar - 401209, Opposite Joshi Park",Not Verified
"Shree Krishna Interiors in Borivali East, Mumbai",2.3,2,"Room No-8, Hanuman Takdi,, Kajupada, Borivali East, Mumbai - 400066, Near Jivdani Building",Not Verified
"Shriram Electrical Service in Virar West, Mumbai",4.6,5,"Shop No 1 Chandra Chs, Ram Mandir Road, Virar West, Palghar - 401303, Near Mahavir Hospital",Not Verified
"Mayur Sales & Service in Mulund West, Mumbai",4.2,51,"Shop No 2, 3 and 4, Jivaram Bhuvan Building, R R T Road, Mulund West, Mumbai - 400080, Opposite Lohana Mahajan Wadi, Bhaji Market",Not Verified
"Imran Shah in Wadala East, Mumbai",5.0,1,"Room No 702, Saltpan Road, Wadala East, Mumbai - 400037, Near Vidyalankar College",Not Verified
"VD Air Condiotioning & Refrigeration in Boisar, Mumbai",3.0,2,"Bhandarwada , Near Sevashram School,Shigaon Rd, Boisar West, Boisar, Palghar - 401501, Near Sevashram School",Not Verified
"Azimullah Plumbing Works in Andheri East, Mumbai",4.7,12,"67/37 The Great Indra Nagar, Marol Pipe Line, Andheri East, Mumbai - 400059, AK Road",Not Verified
"Satish Jagtap Electrical Works in Kopar Khairane, Mumbai",4.7,28,"Flat NO 304,Maruti Arcade,Plot No 21, Kopar Khairane, Navi Mumbai - 400709, Near Terna Orchid International School",Not Verified
"Gaytri Enterprises in Fort, Mumbai",4.8,4,"66/A Damodar Anandji Building Ground Floor, Vaju Kotak Marg, Fort, Mumbai - 400001, Near GPO",Not Verified
"Vaishnavi Enterprises in Kalyan West, Mumbai",3.7,3,"Shop No. B/6 Shankar Palace, Chikanghar, Kalyan West, Kalyan - 421301, Near Chatri Banglow",Not Verified
"Paramount Electrician Work in Goregaon East, Mumbai",4.8,2,"Aadarsh Nagar Aarey Colony, Aarey Road, Goregaon East, Mumbai - 400065, Near Nageshwar Temple",Not Verified
"A. K. Interior & Exterior Works in Andheri West, Mumbai",5.0,4,"Shop No -15, D.N.Nagar, Idgah Lane, Andheri West, Mumbai - 400053, Behing Wadia High School",Not Verified
"Aaisha Electrical Works in Mumbai Central, Mumbai",4.6,5,"1202, Ajmal Heights, 2 Jhela Bhai Street, Mumbai Central, Mumbai - 400008, Near Anjuman Khairul Islam Urdu High School",Not Verified
"Rina Enterprises in Fort, Mumbai",4.0,3,"Hanuman Building,, 308, Perin Nariman Street, Fort, Mumbai - 400001, Opposite R.b.i.",Not Verified
"Shree Mahadev Electric & Hardware in Kharghar, Mumbai",4.4,41,"Shop No.7,Royal Plaza,Plot No.42, Sector.19, Kharghar, Navi Mumbai - 410210, Near Reliance Fresh",Verified
"A1 Electricals & Contractors in Dadar East, Mumbai",4.1,11,"Shop No SWB Hind Rajasthan Building, Dadasaheb Phalke Road, Dadar East, Mumbai - 400014, Near Kailash Lassi",Verified
"Maharashtra Electrical & Hardware in Bandra West, Mumbai",3.7,12,"Shop No 52, 29 Waterfield Road, Bandra West, Mumbai - 400050, Opposite IDBI BANK",Not Verified
"R R Enterprises in Thane West, Mumbai",5.0,1,"Cp Talav,, Road No.27,Waghale Industrial Estate, Thane West, Thane - 400604, Near Durga Mata Temple",Verified
"Sham Electricals in Mulund East, Mumbai",4.6,15,"Shop No 3, Vaity Niwas, GVS Road No 2, Mulund East, Mumbai - 400081, Near Mahavir Electric & Hardware Store",Not Verified
"Jadhav Electricals in Turbhe, Mumbai",3.7,5,"House No 409 Yerya Chawl, Thane Belapur Road, Pawane Gaon, Turbhe, Navi Mumbai - 400703, Near Gaodevi Temple",Not Verified
"Z Furniture Art in Bandra East, Mumbai",4.9,84,"Room No 406 Ashiyana Apartment, Ahmed Zakaira Nagar, Bandra East, Mumbai - 400051",Not Verified
"Kohinoor Construction in Airoli, Mumbai",5.0,1,"Shiv Shakti Appt, Airoli, Navi Mumbai - 400708, Near Station Road",Not Verified
"Sai Interior in Andheri West, Mumbai",5.0,2,"Shop No 4 Opposition Indira Darshan Building, J P Road, Andheri West, Mumbai - 400058",Not Verified
"Sunita Electrical in Prabhadevi, Mumbai",5.0,2,"Shop No-12,105- B ,Dulhanbi Kasam Chawl, S.L.Matkar Marg,G/south, Prabhadevi, Mumbai - 400013, Near BMC Office, Kamgar Nagar No 2",Verified
"Yadav Electrician in Worli, Mumbai",4.3,6,"Ramabai Ambedkar Nagar, Room No. B-16, Worli, Mumbai - 400018, Opposite Four Season Hotel",Not Verified
