Name,Rating,Rating Count,Address,Verified
"Charbhuja Services in Balkum, Mumbai",5.0,3,"Shop No 4, Willose Building, Dadlani Park Road, Balkum, Thane - 400608, Opposite Ashok Nagar, Dadlani Park",Not Verified
"Glacetech in Thane West, Mumbai",4.7,3,"Shop No 6, Building No 5, Daramveer Nagar, Pokhran Road No 2, Thane West, Thane - 400601, Near Vasant Vihar, Thulsidam",Not Verified
"Om Refrigeration in Thane West, Mumbai",4.6,3,"Shop No1 Balaji Dham, Kisan Nagar No 1, Thane West, Thane - 400601, Near Wagle Estate,",Not Verified
"Amans Enterprises in Thane West, Mumbai",4.5,3,"Tambe House PP Koli Chawl, Opp to Ganesh Kripa Bulidng, Thane West, Thane - 400602, Near Nitin Company Ganesh Wadi",Not Verified
Super Air Solutions in Mumbai,4.3,3,"G-1, Nav Omkar Society, Panch Pakhadi,West, Thane - 400602",Verified
"Rane Electricals Sales & Services in Thane West, Mumbai",3.8,3,"Gala No 3 SAI Anand Shopping Centre, Edelji Road, Thane West, Thane - 400601, Charai",Not Verified
"Evercool Engineers in Thane West, Mumbai",3.5,3,"15/5 Adnand Mhall Co Operative Housing Society, Thane West, Thane - 400601, K Villa",Not Verified
"Anucool Sales & Services in Naupada-thane West, Mumbai",3.5,3,"106 Vardhaman Indl Estate, L B S Marg, Naupada-thane West, Thane - 400602",Not Verified
"Gbs Cool Services in Thane West, Mumbai",3.3,3,"Mayur Appartment, Shop No 6, Thane West, Thane - 400601, Near Khopat, Behind Shivsena Shakha",Verified
"Anil Ac Services in Thane West, Mumbai",3.3,3,"Sai Darshan Building, Shop No 3, Godhbunder Road, Thane West, Thane - 400608, Wagbhil",Not Verified
"Siddhi Services in Thane West, Mumbai",3.3,3,"Flat No 1505, Morning Glory Building, Everest World Society, Kolshet Road, Thane West, Thane - 400607, Dhokali Naka",Not Verified
"Shree Mahalaxmi Sales & Service Centre in Hiranandani Estate-Thane West, Mumbai",3.2,3,"Shop No 5,madhvi Compound, Ghodbunder Road, Hiranandani Estate-Thane West, Thane - 400607, Next to Flora Bldg",Not Verified
"Colour Track Services in Thane West, Mumbai",3.0,3,"Anand Bhuvan, Veer Savarkar Marg, Thane West, Thane - 400601, Opp Vishwajeet Society Navpada",Not Verified
"RS Cool Air Conditioner in Thane West, Mumbai",2.5,3,"Vartak Nagar, Vijay Nagar Near Prashant Corner  Pokhran Rod No 2 Thane (w), Thane West, Thane - 400606",Not Verified
"Ever Cool Services in Jk Gram-Thane West, Mumbai",5.0,2,"C/3 S 701, Shree Laxmi Park-1, Jk Gram-Thane West, Thane - 400606, Lokmanya Nagar 2",Not Verified
"Expert Cooling Services in Thane West, Mumbai",5.0,2,"Shop No.3, Thane West, Thane - 400601, Near Parmeshwar Mandir,Kisan Nagar No 1",Not Verified
"Aircon in Savarkar Nagar-Thane West, Mumbai",4.8,2,"Gala No. 1, Shree Sukharta Co-op Hsg, Ganesh House, Road No.33,, Savarkar Nagar-Thane West, Thane - 400606, Near Maharashtra Snack Corner",Not Verified
"Maa Ashapura Refrigeration in Manpada-Thane West, Mumbai",4.8,2,"Manorama Nagar, Near If Stlyo Men's Wear, Manpada-Thane West, Thane - 400607, Ghodbandar",Not Verified
"Fortune Hvac Pvt Ltd in Majiwada, Mumbai",4.5,2,"HIGH LAND CORPORATE CENTRE, Majiwada, Thane - 400608, KAPURBAWDI JUNCTION",Not Verified
"National Cool Service in Naupada-Thane West, Mumbai",4.5,2,"Shop No 5, Shiv Sankalp Society, Naupada-Thane West, Thane - 400602, Sambhaji Path, Vishnu Nagar",Not Verified
"Pooja Refrigeration in Wagle Industrial Estate-Thane West, Mumbai",4.5,2,"Shirsagar Building ,Shop Nu 2, Rd No 22 , Kishan Nagar No 3, Wagle Industrial Estate-Thane West, Thane - 400604, Nr Muncipal Garden",Not Verified
"Savlon Aircon Pvt Ltd in Thane West, Mumbai",4.0,2,"402 Rajhans Nx, Station Road, Thane West, Thane - 400602, Near Goan Devi Bus Depot",Not Verified
"Swastik Enterprises (Office) in Naupada-Thane West, Mumbai",4.0,2,"Shop No 1, Ground Floor, Neelkanth Towers, Ram Maruti Road, Naupada-Thane West, Thane - 400602, Opp Bharat Corparativa Bank",Not Verified
"Sanghavi General Stores in Thane West, Mumbai",4.0,2,"Station Road, Thane West, Thane - 400601, Near Shankar Temple",Not Verified
"Jain Traders India Pvt Ltd in Naupada Thane West, Mumbai",3.5,2,"Shringapure House, Ram Maruti Rd, Naupada Thane West, Thane - 400602, Opp Raymonds, Samata Nagar",Not Verified
"ICE Berg Refrigeration Sales & Services in Wagle Industrial Estate-Thane West, Mumbai",3.5,2,"Shubh Sagun Apt, Wagle Industrial Estate-Thane West, Thane - 400604, Ramchandra Ngr No 2 Opp Gunijan Tailoring Class Vaiti Wadi",Not Verified
"F. K. Refrigeration in Rabodi-Thane West, Mumbai",3.0,2,"Shop No 1 Nazim Apartment, Shree Rang Road, Rabodi-Thane West, Thane - 400601, Opposite Old Police Station",Not Verified
"Prachi Watch & Music Centre in Thane West, Mumbai",3.0,2,"Ghodbunder Rd, Thane West, Thane - 400601, Beside Aadimaya Mandir, Chitalsar Manpada",Not Verified
