Name,Rating,Rating Count,Address,Verified
"Golden Blush Beauty Salon (golden Glow) in Goregaon East, Mumbai",2.5,7,"G/25, Gokuldham Shopping Centre, Goregaon East, Mumbai - 400063, Gokuldham, Near Ghokuldham School",Not Verified
"Renu Fitness Service in Santacruz East, Mumbai",4.2,6,"Plot No 201, 2nd Floor, Jivan Apartment, Western Express Highway, Santacruz East, Mumbai - 400055, Near Domestic Airport, Opposite Grand Hyatt Hotel",Not Verified
"Hands Of Gold Massage in Jogeshwari East, Mumbai",4.6,5,"Shree Samarth Bldg, Samarth Nagar , Majaswadi Road, Jogeshwari East, Mumbai - 400060",Not Verified
"Lotus Massage in Santacruz West, Mumbai",4.8,4,"Shaan Coroperative Housing Society, Relief Road, Santacruz West, Mumbai - 400054",Not Verified
"Samy Massage Spa in Jogeshwari East, Mumbai",3.9,4,"2,Rozy Kaki, Ramnagar, Jogeshwari East, Mumbai - 400060, Near Shitla Devi Temple",Not Verified
"Suresh Body Massage in Andheri East, Mumbai",3.4,4,"Room No 607 Laxmi Chs Ltd Building No 7, Sambhaji Nagar, Andheri East, Mumbai - 400069, Near Swam Sahar Road",Not Verified
"Janhvi Hair & Beauty Treatment in Mahim, Mumbai",4.3,3,"SAI Samarth Building, Pitamber Lane, Mahim, Mumbai - 400016, Near Station",Not Verified
"SVA Spa And Salon in Vile Parle East, Mumbai",3.0,3,"C/O Sahara Star Hotel, Vile Parle East, Mumbai - 400099, Opposite Domestic Airport",Not Verified
"Pooja Home Spa in Santacruz East, Mumbai",5.0,2,"Vakola, D M Road, Santacruz East, Santacruz East, Mumbai - 400055, Pipe Line",Not Verified
"7th Studio Velvet in Andheri West, Mumbai",5.0,2,"Shop No : 1188, Adharsh Nagar, Near Infinity Mall, Opp . Mourya Landmark, Andheri West, Mumbai - 400058",Not Verified
"Dimkus Home Spa Service Center in Goregaon East, Mumbai",4.5,2,"Near Arey Bhaskar Garden Opposite Ryan School, 406 Padmavati, Goregaon East, Mumbai - 400063, Gokuldham",Not Verified
"Aayush Wellness in Near ST Depot, Mumbai",3.0,2,"Orion Mall, Bus Depot, Final Plot No 311, Navi Mumbai - 410206, Near ST Depot",Not Verified
"Vaibhav Massage in Vile Parle East, Mumbai",2.8,2,"Room No 4, Ismaile Chawl, Dayaldas Road, Vile Parle East, Mumbai - 400057, Patil Wadi, Opposite Nana Nani Park",Not Verified
Shabina in Mumbai,5.0,1,Navi Mumbai - 410206,Not Verified
"Ultimate Gents Salon & Spa in Malad East, Mumbai",5.0,1,"Shop No 3, Apna Ghar, Malad East, Mumbai - 400097, Near Gokuldham",Not Verified
"Friends Beauty Parlour Spa & Classes in Dombivli East, Mumbai",4.5,1,"Shop No 9, Shivam Paradise, Lodha Heritage, Bhopar Road, Dombivli East, Thane - 421201, Near New Guardian School, Deslepada",Not Verified
"Akash Massage Services in Andheri West, Mumbai",5.0,4,"Shiv Shakti Building, DN Nagar, J P Road, Andheri West, Mumbai - 400053, D N Nagar Metro Station",Not Verified
"Soft Hand Massage in Andheri West, Mumbai",4.2,37,"Aareshwar Co Oporative Housing Society, Plot No 48/5, Andheri West, Mumbai - 400053, Near Khau Galli, Mhada Colony",Not Verified
"Classic Family Parlour in Dadar West, Mumbai",4.3,36,"Plot No 49A/B Shri Guru Niwas, Gokhle Road North, Dadar West, Mumbai - 400028, Opposite Bharat Petroleum",Not Verified
"Rocks in Juhu Koliwada, Mumbai",3.9,36,"101, Kings Apartment, Juhu Tara Road, Juhu Koliwada, Mumbai - 400049, Near J W Marriott",Not Verified
"muskan  beauty parlour in Santacruz West, Mumbai",3.4,18,"Room No. 17 , Jai DurgaBhawani Chawl, Gazdar Bandh, Santacruz West, Mumbai - 400054, Near Kalpana Dairy",Not Verified
"Pooja Novelty in Andheri West, Mumbai",4.3,15,"Shop No 1145, New Link Road, Andheri West, Mumbai - 400053, Opposite Infiniti Mall, New Natraj Mall, Adarsh Nagar",Verified
"Neha Spa in Juhu, Mumbai",4.3,14,"Jayanti Niwas Complex, Mukteshwar Dewalaya Marg, Juhu, Mumbai - 400049, Opposite Iskon Temple",Not Verified
"VLCC Vanitycube in Goregaon West, Mumbai",3.6,10,"Kakaji Nagar, Topiwala Marg, Goregaon West, Mumbai - 400062",Not Verified
"Glow N Cut Spa  Beautique in Andheri West, Mumbai",3.1,7,"Ground Floor , Jai Ambe Society, Juhu Versova Link Road, Andheri West, Mumbai - 400053, Opposite HDFC Bank",Not Verified
"Raj Massage Service in Bandra West, Mumbai",3.7,6,"A-224, Bazar Road, Bandra West, Mumbai - 400050, Near Lovely Stores",Not Verified
"Comfort Salon in Goregaon West, Mumbai",4.8,5,"606  ,-B,Anandvatika, Siddharth Nagar, Goregaon West, Mumbai - 400062, Above My Dentist",Not Verified
"Galaxy Spa in Kandivali East, Mumbai",4.0,5,"Shop No-14 Gokul Residency, Thakur Village, Kandivali East, Mumbai - 400101, Near T Villa",Not Verified
