Name,Rating,Rating Count,Address,Verified
"Copper The Salon in Vashi Sector 17, Mumbai",3.8,13,"Shop No 34 & 35, Shiv Center, Vashi Sector 17, Navi Mumbai - 400703, Near Nerar Arenja Concer , Sector 17",Not Verified
"Asmi Beauty Parlour & Classes in Vashi, Mumbai",3.1,12,"Opp. Siddhivinayak Building, Hanuman Gail Road, Kopri Gaon, Asmi Beauty Parlour & Classes, Sector 26, Vashi, Navi Mumbai - 400703",Not Verified
"Sky Spa & Salon in Vashi Sector 17, Mumbai",4.9,11,"Shop No-445, D-Wing 2nd Floor Vashi Plaza, Vashi Sector 17, navi mumbai - 400703",Not Verified
"Stylish Ladies Beauty Parlour in Vashi, Mumbai",3.2,11,"Shop No-B-2/13,Sector-15 , Opposite Shabari Hotel , Near ICICI Bank ATM, Next to Saroj Clinic , Maha, Vashi, Navi Mumbai - 400703",Not Verified
"Emerald Family Salon & Spa in Sanpada Sector 1, Mumbai",4.1,10,"Sai Raj Complex, Shop No 6, Plot No 103, Sanpada Sector 1, Navi Mumbai - 400703",Not Verified
"G S Glamours Spa Salon in Vashi, Mumbai",4.0,10,"Mahavir Arcade, Shop No 04, Plot No 286, Sector  28, Vashi, Navi Mumbai - 400703, Opposite Kopri Petrol Pump",Not Verified
"ONYX Salon And Spa in Sanpada, Mumbai",3.9,10,"Shop No 2, Ground Floor Plot No -297  Turbhe, Naga Tukaram Patil Marg, Sanpada, Navi Mumbai - 400703, Behind Devis Residency",Not Verified
"Urban Lounge Family Salon in Vashi, Mumbai",3.6,10,"Shop No 29, Shiv Centre Building, Vashi, Navi Mumbai - 400703, Sector 17, Near Airtel Gallery, Arenja Corner",Not Verified
"Sarfaraj Hair Studio in Vashi Sector 17, Mumbai",4.2,9,"Shop No. 26 Mon Bijou Building, Plot No 54, Vashi Sector 17, Navi Mumbai - 400703, Near Abhuday Bank Road",Not Verified
"Farheen Beauty Parlour in Vashi Sector 9, Mumbai",4.4,8,"JN-2/39 A2, Vashi Sector 9, Navi Mumbai - 400703",Not Verified
"Rosy Beauty Salon in Vashi, Mumbai",3.8,8,"Shop No 8, Plot No 98, Arenja Terrace, Vashi, Navi Mumbai - 400703, Sector No 29",Not Verified
"A Super Look 9 in Sanpada, Mumbai",3.7,8,"G/5, Plot 9,The Affairs, Sector 17, Palm Beach Road, Sanpada, Navi Mumbai - 400703, Opposite Bhumiraj Costarica",Not Verified
"Imperia Multi Services in Vashi, Mumbai",4.9,7,"Plot No 14, Millenium Park, Vashi, Navi Mumbai - 400703, Sector 25",Not Verified
"Sonias Salon in Vashi, Mumbai",4.3,7,"Shop No. 16, , Vardhaman Chamber Cooperative Housing Society, Sector 17, Vashi, Vashi, Navi Mumbai - 400703, Near Axis Bank",Not Verified
"Neha Spa & Salon in Mankhurd, Mumbai",4.2,7,"Room No A-7, Jai Jagdambe Chawl, Ghatkopar Mankhurd LInk Road, Virmata Jijabai Bhosale Marg, Mankhurd, Mumbai - 400703, Anna Bhau Sathe Nagar, Shivaji Nagar",Not Verified
"Chic Beauty Parlour And Classes in Vashi, Mumbai",4.1,7,"Jn-1/35, A-1, Sector 9, Vashi, Navi Mumbai - 400703, Behind Shabri Hotel",Not Verified
"Rejuvenate Family Salon & Spa in Sanpada Sector 13, Mumbai",3.5,7,"Shop No C 9, Shah Complex 2, Plot No 3, Sector No 13 Palm Beach Road, Sanpada Sector 13, Navi Mumbai - 400703, Near Body Art Gym & Moraj Residency",Not Verified
"Scissor Sound Family Saloon in Vashi, Mumbai",3.4,7,"Shiv Centre Building,Shop No.26,Plot No.72, Vashi, Navi Mumbai - 400703, Arenja Corner",Not Verified
"Rickys Salon in Sanpada, Mumbai",4.8,6,"Shop No 10/11 Plot No 05 Sai Sager Complex,Near Union Bank,Sec 13,Blush and Blow, Sanpada, Navi Mumbai - 400703, Neway Hospital-Sanpada",Not Verified
"Fleur Salon in Sanpada, Mumbai",4.8,6,"Shop No 15 Seawood Garden, Plot No 4&6, Sanpada, Navi Mumbai - 400703, Near Off Plam Beach Rd",Not Verified
"Mantraa Salon & Spa in Vashi, Mumbai",4.5,6,"Shop No 45, Ground Floor, Satra Plaza, Sector-19D, Palm Beach Road, Vashi, Navi Mumbai - 400703, Behind Mercedes Benz Showroom",Not Verified
"Fiori Spa And Salon in Sanpada, Mumbai",4.4,6,"Shop No.4, The Affairs, Plot No.09, Sector-17, Sanpada, Navi Mumbai - 400703, Near Bhoomiraj Costarica",Not Verified
"Beauty The Salon in Vashi, Mumbai",4.3,6,"Anand Sagar Chs, Sector 17, Vashi, Navi Mumbai - 400703, Opp Fastrack Showroom",Not Verified
"Akhtars Unisex Salon (Raghuleela Mall) in Vashi, Mumbai",4.1,6,"Shop 133, 2nd Floor, Raghuleela Mall, Vashi, Navi Mumbai - 400703, Opposite Vashi Railway Station",Not Verified
"Prince Gents Parlour in Sanpada Sector 8, Mumbai",3.8,6,"Shop No. 20, Shiv Triveni Galleria Building, Sanpada Sector 8, Navi Mumbai - 400703, Opposite Millennium Tower",Not Verified
