Name,Rating,Rating Count,Address,Verified
"Karan Plumbing Work in Dombivli East, Mumbai",4.8,2,"Trimurti Nagar, Shelar Chowk ,Near BJP Office, Dombivli East, Thane - 421201, Thakurli",Verified
"Maintenance & Furniture Works in Kandivali East, Mumbai",3.5,2,"1/11,Nav Tarun Mitra Mandal, Akurli Road, Kandivali East, Mumbai - 400101, Near Hanuman Mandir",Not Verified
"Suresh Enterprises in Chembur, Mumbai",5.0,1,"204/A Wing, Sai Deep Bldg No 1,, Sindhi Society, Chembur, Mumbai - 400071, Opp Lav Kush Tower,",Not Verified
"3 Coats Paints in Kandivali West, Mumbai",4.8,4,"A/504 Paras CHS, MG Road, Kandivali West, Mumbai - 400067, Near Link Road",Not Verified
"Santosh Paintings Works in Malad West, Mumbai",4.5,2,"Room No.1, Maharashtra Chawl, Malwani Road, Malad West, Mumbai - 400064, Near St Paul High School, Malwani Gate No 7",Not Verified
"Omkar Paintings in Dombivli East, Mumbai",5.0,1,"Room No 7, Jay Maa Building, Sagar Gymkhana Road, Dombivli East, Thane - 421201, Near Hanuman Mandir",Not Verified
"Jagdamba Civil Contruction in Kandivali West, Mumbai",4.5,1,"Plot No. 182, Room No. 27, Sanjivni CHSL, Sector 1, Kandivali West, Mumbai - 400067, Dena Bank",Not Verified
"Mohan Plumbing & Civil Works in Virar West, Mumbai",4.2,5,"Shop No 11 Star Stmphony, YK Nagar NX, Virar West, Palghar - 401302, Opp Expert International School",Not Verified
"Chandrika Enterprise in Ghansoli, Mumbai",5.0,3,"Amar House, Sector 15, Ghansoli, Navi Mumbai - 400701, Ghansoli Busdepot",Not Verified
"Shri Sachit Anand Enterprises in Borivali West, Mumbai",4.6,17,"Shop No 2, Shivaji Nagar, L M Road, Borivali West, Mumbai - 400103, Opposite Mandpeshwar Gufa",Verified
"O S Design Studio in Andheri West, Mumbai",4.8,14,"Shree Ganesh Building, Irla Fire Brigade,S V Road, Andheri West, Mumbai - 400058",Not Verified
"M.T  Enterprises in Malad West, Mumbai",4.8,2,"Azmi Nagar, CTS-3095 ,Sarve-155, Hissa-5 Marve Road, Malad West, Mumbai - 400095, Rathodi Village",Not Verified
"Mariyam Enterprise Home Solution in Goregaon West, Mumbai",3.5,2,"Bhagat Singh Nagar No 1, Room No 5, Link Road, Goregaon West, Mumbai - 400104, Near Goregaon Depot.",Not Verified
"Urban Paint Services in Wadala East, Mumbai",4.5,3,"Room No: 606,A-1Mhada Bldg,Hari Haran Jan Seva Co-op Hsg Society,, Kokri Agar, Wadala East, Mumbai - 400037, Near GTB Mono Railway Station",Not Verified
"Sunil Sawant Painting Polishing in Lokmanya Nagar-Thane West, Mumbai",5.0,2,"Lokmanya Nagar-Thane West, Thane - 400606, Near Bus Stop",Not Verified
"Sumit Sharma Interiors in Powai, Mumbai",3.5,2,"Sai Shraddha Building, 705, 17 B, Sangharsh Nagar, Powai, Mumbai - 400076",Not Verified
"Urban Paint Services in Wadala East, Mumbai",4.5,3,"Room No: 606,A-1Mhada Bldg,Hari Haran Jan Seva Co-op Hsg Society,, Kokri Agar, Wadala East, Mumbai - 400037, Near GTB Mono Railway Station",Not Verified
"Madhav Texture Art in Santacruz East, Mumbai",5.0,1,"Room No 5 Yashwant Nagar, Vakola, Santacruz East, MUMBAI - 400055, Behind Grant Hyatt Hotel",Not Verified
"The Royal Contractors in Kopar Khairane, Mumbai",4.5,4,"Ashtavinayak CHS, Sector-17, Kopar Khairane, Navi Mumbai - 400709, Near Shivajirao Annasaheb Patil Udyan",Not Verified
"Dhruv Interior in Kandivali East, Mumbai",5.0,2,"319/Bonanza Industries, Asok Nagar-D-19, Kandivali East, Mumbai - 400101, Times Of India  Near  Highway",Verified
"Swastik Interior Decorators in Bhandup West, Mumbai",3.8,2,"Shop No 220, 2nd Floor, BMC Market, L B S Marg, Bhandup West, Mumbai - 400078, Opposite Bhandup Staion",Verified
"Sunil Sawant Painting Polishing in Lokmanya Nagar-Thane West, Mumbai",5.0,2,"Lokmanya Nagar-Thane West, Thane - 400606, Near Bus Stop",Not Verified
"Jai Maharashtra Painting Contractor in Mira Road, Mumbai",4.9,7,"Room No 102 H Wing Matoshree Nagar, Mira Bhayandar Road, Mira Road, Thane - 401107, Opp Bharti Park",Not Verified
"H A ENTERPRISES in Vasai West, Mumbai",4.1,4,"Shop No: 08, Chandramukhi Apartment, Vishal Nagar, Vasai West, Palghar - 401202, Behind Panchavati Hotel",Verified
"Mohammad Obaid Civil Work in Goregaon West, Mumbai",3.5,2,"Janseva Chael Committed Room No 15 Patliputra, New Link Road, Goregaon West, Mumbai - 400104, Opp Oshiwara Depot",Not Verified
"Galaxy Ceramic in Dombivli East, Mumbai",3.7,26,"Shop No 7, Ayappa Niwas, Manpada Road, Sagaon, Dombivli East, Thane - 421201, Near Ayappa Mandir",Not Verified
"Lakshmi Plumbing & Construction in Bhandup West, Mumbai",3.5,2,"Kaillas Wadi Chawl No 2,, Room 20 Near Tembhi Pada Police Station, Bhandup West, Mumbai - 400078",Not Verified
"Halcyon Technologies in Thane West, Mumbai",3.0,2,"Shop No 3, Prachi Building, Ghodbunder Road, Thane West, Thane - 400601, Opposite Suraj Water Park, Waghbill",Not Verified
"Balaji Interior in Badlapur, Mumbai",4.3,5,"Shop No 3, Amit Complex,, Yadav Nagar, Badlapur, Thane - 421503, Opposite Indrayani Park",Not Verified
"Sunil Sawant Painting Polishing in Lokmanya Nagar-Thane West, Mumbai",5.0,2,"Lokmanya Nagar-Thane West, Thane - 400606, Near Bus Stop",Not Verified
"Sarfaraz Electrical Works in Malad West, Mumbai",4.0,4,"Budh Nagar, Marve Cross Road, Malwani, Mahakali Road, Malad West, Mumbai - 400095, Near Mahakali Bldg",Not Verified
"Unique Furniture. in Kasarvadavali, Mumbai",3.7,9,"Shop No 1, Vijay Garden, Ghodbunder Road, Kasarvadavali, Thane - 400615, Near Vijay Vilas",Not Verified
"Sudhir Kadam Painting Contractor in Sewri, Mumbai",5.0,4,"Room No:27,Ganesh Nagar Chawl, Machchi Market, Sewri, Mumbai - 400015, Behind Ganesh Nagar",Not Verified
"Shree Krishna Electric And Hardware Store in Thakur Village-kandivali East, Mumbai",4.0,36,"Shop No 22, Gokul Residency Building, Thakur Village-kandivali East, Mumbai - 400101, Opposite Oberoi Tower",Not Verified
